 12941101 
|C190|060|5405|0|574,4|0|0|0|0|0|0|| 15460102 
|C190|060|5405|0|204,36|0|0|0|0|0|0|| 15461102 
|C190|060|5405|0|109,19|0|0|0|0|0|0|| 15461102 
|C190|000|5102|18|46,33|46,33|8,34|0|0|0|0|| 15461102 
|C190|100|5102|18|31,9|31,9|5,74|0|0|0|0|| 15462102 
|C190|000|5102|18|137,19|137,19|24,69|0|0|0|0|| 15462102 
|C190|060|5405|0|183,8|0|0|0|0|0|0|| 15463102 
|C190|060|5405|0|445,48|0|0|0|0|0|0|| 15464102 
|C190|160|5405|0|29,9|0|0|0|0|0|0|| 15464102 
|C190|060|5405|0|70,38|0|0|0|0|0|0|| 15465102 
|C190|000|5102|18|59,9|59,9|10,78|0|0|0|0|| 15466102 
|C190|100|5102|18|49,9|49,9|8,98|0|0|0|0|| 15467102 
|C190|160|5405|0|37,7|0|0|0|0|0|0|| 15467102 
|C190|000|5102|18|29,9|29,9|5,38|0|0|0|0|| 15468102 
|C190|000|5102|18|1,9|1,9|0,34|0|0|0|0|| 15468102 
|C190|060|5405|0|2,98|0|0|0|0|0|0|| 15469102 
|C190|060|5405|0|19,9|0|0|0|0|0|0|| 15470102 
|C190|000|5102|18|36,8|36,8|6,62|0|0|0|0|| 15470102 
|C190|160|5405|0|5,19|0|0|0|0|0|0|| 15471102 
|C190|100|5102|18|24,49|24,49|4,41|0|0|0|0|| 15472102 
|C190|100|5102|18|7,9|7,9|1,42|0|0|0|0|| 15473102 
|C190|060|5405|0|238,68|0|0|0|0|0|0|| 15473102 
|C190|000|5102|18|554,59|554,59|99,83|0|0|0|0|| 15473102 
|C190|160|5405|0|64,7|0|0|0|0|0|0|| 15474102 
|C190|000|5102|18|1,49|1,49|0,27|0|0|0|0|| 15475102 
|C190|000|5102|18|71,36|71,36|12,85|0|0|0|0|| 15475102 
|C190|100|5102|18|3,98|3,98|0,71|0|0|0|0|| 15475102 
|C190|060|5405|0|3,9|0|0|0|0|0|0|| 15476102 
|C190|100|5102|18|26,99|26,99|4,86|0|0|0|0|| 15476102 
|C190|060|5405|0|4,9|0|0|0|0|0|0|| 15477102 
|C190|000|5102|18|136,06|136,06|24,49|0|0|0|0|| 15478102 
|C190|100|5102|18|24,7|24,7|4,45|0|0|0|0|| 15478102 
|C190|000|5102|18|40,79|40,79|7,34|0|0|0|0|| 15478102 
|C190|060|5405|0|17,09|0|0|0|0|0|0|| 15479102 
|C190|060|5405|0|69,3|0|0|0|0|0|0|| 15479102 
|C190|100|5102|18|89,29|89,29|16,07|0|0|0|0|| 15480102 
|C190|060|5405|0|263,6|0|0|0|0|0|0|| 15480102 
|C190|160|5405|0|39,57|0|0|0|0|0|0|| 15481102 
|C190|000|5102|18|19,39|19,39|3,49|0|0|0|0|| 15481102 
|C190|100|5102|18|4,9|4,9|0,88|0|0|0|0|| 15481102 
|C190|060|5405|0|27,9|0|0|0|0|0|0|| 15482102 
|C190|060|5405|0|101,88|0|0|0|0|0|0|| 15482102 
|C190|000|5102|18|21,28|21,28|3,83|0|0|0|0|| 15483102 
|C190|100|5102|18|5,39|5,39|0,97|0|0|0|0|| 15483102 
|C190|000|5102|18|39,8|39,8|7,16|0|0|0|0|| 15483102 
|C190|060|5405|0|149,9|0|0|0|0|0|0|| 15484102 
|C190|060|5405|0|258,04|0|0|0|0|0|0|| 15484102 
|C190|160|5405|0|37,7|0|0|0|0|0|0|| 15484102 
|C190|000|5102|18|68,86|68,86|12,39|0|0|0|0|| 15484102 
|C190|100|5102|18|235,99|235,99|42,48|0|0|0|0|| 15484102 
|C190|100|5102|17|3,09|3,09|0,53|0|0|0|0|| 15485102 
